City/Town,County,State,Region,CountyID,StateID,RegionID
Wendover,,Utah,West,045,49,4
,Tooele County,Utah,West,045,49,4
Ballard,,Utah,West,047,49,4
Naples,,Utah,West,047,49,4
Vernal,,Utah,West,047,49,4
,Uintah County,Utah,West,047,49,4
Alpine,,Utah,West,049,49,4
American Fork,,Utah,West,049,49,4
Bluffdale (pt.),,Utah,West,049,49,4
Cedar Fort,,Utah,West,049,49,4
Cedar Hills,,Utah,West,049,49,4
Draper (pt.),,Utah,West,049,49,4
Eagle Mountain,,Utah,West,049,49,4
Elk Ridge,,Utah,West,049,49,4
Fairfield,,Utah,West,049,49,4
Genola,,Utah,West,049,49,4
Goshen,,Utah,West,049,49,4
Highland,,Utah,West,049,49,4
Lehi,,Utah,West,049,49,4
Lindon,,Utah,West,049,49,4
Mapleton,,Utah,West,049,49,4
Orem,,Utah,West,049,49,4
Payson,,Utah,West,049,49,4
Pleasant Grove,,Utah,West,049,49,4
Provo,,Utah,West,049,49,4
Salem,,Utah,West,049,49,4
Santaquin (pt.),,Utah,West,049,49,4
Saratoga Springs,,Utah,West,049,49,4
Spanish Fork,,Utah,West,049,49,4
Springville,,Utah,West,049,49,4
Vineyard,,Utah,West,049,49,4
Woodland Hills,,Utah,West,049,49,4
,Utah County,Utah,West,049,49,4
Charleston,,Utah,West,051,49,4
Daniel,,Utah,West,051,49,4
Heber,,Utah,West,051,49,4
Hideout (pt.),,Utah,West,051,49,4
Independence,,Utah,West,051,49,4
Interlaken,,Utah,West,051,49,4
Midway,,Utah,West,051,49,4
Park City (pt.),,Utah,West,051,49,4
Wallsburg,,Utah,West,051,49,4
,Wasatch County,Utah,West,051,49,4
Apple Valley,,Utah,West,053,49,4
Enterprise,,Utah,West,053,49,4
Hildale,,Utah,West,053,49,4
Hurricane,,Utah,West,053,49,4
Ivins,,Utah,West,053,49,4
La Verkin,,Utah,West,053,49,4
Leeds,,Utah,West,053,49,4
New Harmony,,Utah,West,053,49,4
Rockville,,Utah,West,053,49,4
Santa Clara,,Utah,West,053,49,4
Springdale,,Utah,West,053,49,4
St. George,,Utah,West,053,49,4
Toquerville,,Utah,West,053,49,4
Virgin,,Utah,West,053,49,4
Washington,,Utah,West,053,49,4
,Washington County,Utah,West,053,49,4
Bicknell,,Utah,West,055,49,4
Hanksville,,Utah,West,055,49,4
Loa,,Utah,West,055,49,4
Lyman,,Utah,West,055,49,4
Torrey,,Utah,West,055,49,4
,Wayne County,Utah,West,055,49,4
Farr West,,Utah,West,057,49,4
Harrisville,,Utah,West,057,49,4
Hooper,,Utah,West,057,49,4
Huntsville,,Utah,West,057,49,4
Marriott-Slaterville,,Utah,West,057,49,4
North Ogden,,Utah,West,057,49,4
Ogden,,Utah,West,057,49,4
Plain City,,Utah,West,057,49,4
Pleasant View,,Utah,West,057,49,4
Riverdale,,Utah,West,057,49,4
Roy,,Utah,West,057,49,4
South Ogden,,Utah,West,057,49,4
Uintah,,Utah,West,057,49,4
Washington Terrace,,Utah,West,057,49,4
West Haven,,Utah,West,057,49,4
,Weber County,Utah,West,057,49,4
,,Vermont,Northeast,000,50,1
Addison,,Vermont,Northeast,001,50,1
Bridport,,Vermont,Northeast,001,50,1
Bristol,,Vermont,Northeast,001,50,1
Cornwall,,Vermont,Northeast,001,50,1
Ferrisburgh,,Vermont,Northeast,001,50,1
Goshen,,Vermont,Northeast,001,50,1
Granville,,Vermont,Northeast,001,50,1
Hancock,,Vermont,Northeast,001,50,1
Leicester,,Vermont,Northeast,001,50,1
Lincoln,,Vermont,Northeast,001,50,1
Middlebury,,Vermont,Northeast,001,50,1
Monkton,,Vermont,Northeast,001,50,1
New Haven,,Vermont,Northeast,001,50,1
Orwell,,Vermont,Northeast,001,50,1
Panton,,Vermont,Northeast,001,50,1
Ripton,,Vermont,Northeast,001,50,1
Salisbury,,Vermont,Northeast,001,50,1
Shoreham,,Vermont,Northeast,001,50,1
Starksboro,,Vermont,Northeast,001,50,1
Vergennes,,Vermont,Northeast,001,50,1
Vergennes,,Vermont,Northeast,001,50,1
Vergennes,,Vermont,Northeast,001,50,1
Waltham,,Vermont,Northeast,001,50,1
Weybridge,,Vermont,Northeast,001,50,1
Whiting,,Vermont,Northeast,001,50,1
,Addison County,Vermont,Northeast,001,50,1
Arlington,,Vermont,Northeast,003,50,1
Bennington,,Vermont,Northeast,003,50,1
Dorset,,Vermont,Northeast,003,50,1
Glastenbury,,Vermont,Northeast,003,50,1
Landgrove,,Vermont,Northeast,003,50,1
Manchester,,Vermont,Northeast,003,50,1
Manchester,,Vermont,Northeast,003,50,1
Manchester,,Vermont,Northeast,003,50,1
North Bennington,,Vermont,Northeast,003,50,1
North Bennington,,Vermont,Northeast,003,50,1
Old Bennington,,Vermont,Northeast,003,50,1
Old Bennington,,Vermont,Northeast,003,50,1
Peru,,Vermont,Northeast,003,50,1
Pownal,,Vermont,Northeast,003,50,1
Readsboro,,Vermont,Northeast,003,50,1
Rupert,,Vermont,Northeast,003,50,1
Sandgate,,Vermont,Northeast,003,50,1
Searsburg,,Vermont,Northeast,003,50,1
Shaftsbury,,Vermont,Northeast,003,50,1
Stamford,,Vermont,Northeast,003,50,1
Sunderland,,Vermont,Northeast,003,50,1
Winhall,,Vermont,Northeast,003,50,1
Woodford,,Vermont,Northeast,003,50,1
,Bennington County,Vermont,Northeast,003,50,1
Barnet,,Vermont,Northeast,005,50,1
Burke,,Vermont,Northeast,005,50,1
Danville,,Vermont,Northeast,005,50,1
Groton,,Vermont,Northeast,005,50,1
Hardwick,,Vermont,Northeast,005,50,1
Kirby,,Vermont,Northeast,005,50,1
Lyndon,,Vermont,Northeast,005,50,1
Lyndonville,,Vermont,Northeast,005,50,1
Lyndonville,,Vermont,Northeast,005,50,1
Newark,,Vermont,Northeast,005,50,1
Peacham,,Vermont,Northeast,005,50,1
Ryegate,,Vermont,Northeast,005,50,1
Sheffield,,Vermont,Northeast,005,50,1
St. Johnsbury,,Vermont,Northeast,005,50,1
Stannard,,Vermont,Northeast,005,50,1
Sutton,,Vermont,Northeast,005,50,1
Walden,,Vermont,Northeast,005,50,1
Waterford,,Vermont,Northeast,005,50,1
West Burke,,Vermont,Northeast,005,50,1
West Burke,,Vermont,Northeast,005,50,1
Wheelock,,Vermont,Northeast,005,50,1
,Caledonia County,Vermont,Northeast,005,50,1
Bolton,,Vermont,Northeast,007,50,1
Buels gore,,Vermont,Northeast,007,50,1
Burlington,,Vermont,Northeast,007,50,1
Burlington,,Vermont,Northeast,007,50,1
Burlington,,Vermont,Northeast,007,50,1
Charlotte,,Vermont,Northeast,007,50,1
Colchester,,Vermont,Northeast,007,50,1
Essex,,Vermont,Northeast,007,50,1
Essex Junction,,Vermont,Northeast,007,50,1
Essex Junction,,Vermont,Northeast,007,50,1
Essex Junction,,Vermont,Northeast,007,50,1
Hinesburg,,Vermont,Northeast,007,50,1
Huntington,,Vermont,Northeast,007,50,1
Jericho,,Vermont,Northeast,007,50,1
Milton,,Vermont,Northeast,007,50,1
Richmond,,Vermont,Northeast,007,50,1
Shelburne,,Vermont,Northeast,007,50,1
South Burlington,,Vermont,Northeast,007,50,1
South Burlington,,Vermont,Northeast,007,50,1
South Burlington,,Vermont,Northeast,007,50,1
St. George,,Vermont,Northeast,007,50,1
Underhill,,Vermont,Northeast,007,50,1
Westford,,Vermont,Northeast,007,50,1
Williston,,Vermont,Northeast,007,50,1
Winooski,,Vermont,Northeast,007,50,1
Winooski,,Vermont,Northeast,007,50,1
Winooski,,Vermont,Northeast,007,50,1
,Chittenden County,Vermont,Northeast,007,50,1
Averill,,Vermont,Northeast,009,50,1
Avery's gore,,Vermont,Northeast,009,50,1
Bloomfield,,Vermont,Northeast,009,50,1
Brighton,,Vermont,Northeast,009,50,1
Brunswick,,Vermont,Northeast,009,50,1
Canaan,,Vermont,Northeast,009,50,1
Concord,,Vermont,Northeast,009,50,1
East Haven,,Vermont,Northeast,009,50,1
Ferdinand,,Vermont,Northeast,009,50,1
Granby,,Vermont,Northeast,009,50,1
Guildhall,,Vermont,Northeast,009,50,1
Lemington,,Vermont,Northeast,009,50,1
Lewis,,Vermont,Northeast,009,50,1
Lunenburg,,Vermont,Northeast,009,50,1
Maidstone,,Vermont,Northeast,009,50,1
Norton,,Vermont,Northeast,009,50,1
Victory,,Vermont,Northeast,009,50,1
Warner's grant,,Vermont,Northeast,009,50,1
Warren's gore,,Vermont,Northeast,009,50,1
,Essex County,Vermont,Northeast,009,50,1
Bakersfield,,Vermont,Northeast,011,50,1
Berkshire,,Vermont,Northeast,011,50,1
Enosburg Falls,,Vermont,Northeast,011,50,1
Enosburg Falls,,Vermont,Northeast,011,50,1
Enosburgh,,Vermont,Northeast,011,50,1
Fairfax,,Vermont,Northeast,011,50,1
Fairfield,,Vermont,Northeast,011,50,1
Fletcher,,Vermont,Northeast,011,50,1
Franklin,,Vermont,Northeast,011,50,1
Georgia,,Vermont,Northeast,011,50,1
Highgate,,Vermont,Northeast,011,50,1
Montgomery,,Vermont,Northeast,011,50,1
Richford,,Vermont,Northeast,011,50,1
Sheldon,,Vermont,Northeast,011,50,1
St. Albans,,Vermont,Northeast,011,50,1
St. Albans,,Vermont,Northeast,011,50,1
St. Albans,,Vermont,Northeast,011,50,1
St. Albans,,Vermont,Northeast,011,50,1
Swanton,,Vermont,Northeast,011,50,1
Swanton,,Vermont,Northeast,011,50,1
Swanton,,Vermont,Northeast,011,50,1
,Franklin County,Vermont,Northeast,011,50,1
Alburgh,,Vermont,Northeast,013,50,1
Alburgh,,Vermont,Northeast,013,50,1
Alburgh,,Vermont,Northeast,013,50,1
Grand Isle,,Vermont,Northeast,013,50,1
Isle La Motte,,Vermont,Northeast,013,50,1
North Hero,,Vermont,Northeast,013,50,1
South Hero,,Vermont,Northeast,013,50,1
,Grand Isle County,Vermont,Northeast,013,50,1
Belvidere,,Vermont,Northeast,015,50,1
Cambridge,,Vermont,Northeast,015,50,1
Cambridge,,Vermont,Northeast,015,50,1
Cambridge,,Vermont,Northeast,015,50,1
Eden,,Vermont,Northeast,015,50,1
Elmore,,Vermont,Northeast,015,50,1
Hyde Park,,Vermont,Northeast,015,50,1
Hyde Park,,Vermont,Northeast,015,50,1
Hyde Park,,Vermont,Northeast,015,50,1
Jeffersonville,,Vermont,Northeast,015,50,1
Jeffersonville,,Vermont,Northeast,015,50,1
Johnson,,Vermont,Northeast,015,50,1
Johnson,,Vermont,Northeast,015,50,1
Johnson,,Vermont,Northeast,015,50,1
Morristown,,Vermont,Northeast,015,50,1
Morrisville,,Vermont,Northeast,015,50,1
Morrisville,,Vermont,Northeast,015,50,1
Stowe,,Vermont,Northeast,015,50,1
Waterville,,Vermont,Northeast,015,50,1
Wolcott,,Vermont,Northeast,015,50,1
,Lamoille County,Vermont,Northeast,015,50,1
Bradford,,Vermont,Northeast,017,50,1
Braintree,,Vermont,Northeast,017,50,1
Brookfield,,Vermont,Northeast,017,50,1
Chelsea,,Vermont,Northeast,017,50,1
Corinth,,Vermont,Northeast,017,50,1
Fairlee,,Vermont,Northeast,017,50,1
Newbury,,Vermont,Northeast,017,50,1
Newbury,,Vermont,Northeast,017,50,1
Newbury,,Vermont,Northeast,017,50,1
Orange,,Vermont,Northeast,017,50,1
Randolph,,Vermont,Northeast,017,50,1
Strafford,,Vermont,Northeast,017,50,1
Thetford,,Vermont,Northeast,017,50,1
Topsham,,Vermont,Northeast,017,50,1
Tunbridge,,Vermont,Northeast,017,50,1
Vershire,,Vermont,Northeast,017,50,1
Washington,,Vermont,Northeast,017,50,1
Wells River,,Vermont,Northeast,017,50,1
Wells River,,Vermont,Northeast,017,50,1
West Fairlee,,Vermont,Northeast,017,50,1
Williamstown,,Vermont,Northeast,017,50,1
,Orange County,Vermont,Northeast,017,50,1
Albany,,Vermont,Northeast,019,50,1
Albany,,Vermont,Northeast,019,50,1
Albany,,Vermont,Northeast,019,50,1
Barton,,Vermont,Northeast,019,50,1
Barton,,Vermont,Northeast,019,50,1
Barton,,Vermont,Northeast,019,50,1
Brownington,,Vermont,Northeast,019,50,1
Charleston,,Vermont,Northeast,019,50,1
Coventry,,Vermont,Northeast,019,50,1
Craftsbury,,Vermont,Northeast,019,50,1
Derby,,Vermont,Northeast,019,50,1
Derby Center,,Vermont,Northeast,019,50,1
Derby Center,,Vermont,Northeast,019,50,1
Derby Line,,Vermont,Northeast,019,50,1
Derby Line,,Vermont,Northeast,019,50,1
Glover,,Vermont,Northeast,019,50,1
Greensboro,,Vermont,Northeast,019,50,1
Holland,,Vermont,Northeast,019,50,1
Irasburg,,Vermont,Northeast,019,50,1
Jay,,Vermont,Northeast,019,50,1
Lowell,,Vermont,Northeast,019,50,1
Morgan,,Vermont,Northeast,019,50,1
Newport,,Vermont,Northeast,019,50,1
Newport,,Vermont,Northeast,019,50,1
Newport,,Vermont,Northeast,019,50,1
Newport,,Vermont,Northeast,019,50,1
North Troy,,Vermont,Northeast,019,50,1
North Troy,,Vermont,Northeast,019,50,1
Orleans,,Vermont,Northeast,019,50,1
Orleans,,Vermont,Northeast,019,50,1
Troy,,Vermont,Northeast,019,50,1
Westfield,,Vermont,Northeast,019,50,1
Westmore,,Vermont,Northeast,019,50,1
,Orleans County,Vermont,Northeast,019,50,1
Benson,,Vermont,Northeast,021,50,1
Brandon,,Vermont,Northeast,021,50,1
Castleton,,Vermont,Northeast,021,50,1
Chittenden,,Vermont,Northeast,021,50,1
Clarendon,,Vermont,Northeast,021,50,1
Danby,,Vermont,Northeast,021,50,1
Fair Haven,,Vermont,Northeast,021,50,1
Hubbardton,,Vermont,Northeast,021,50,1
Ira,,Vermont,Northeast,021,50,1
Killington,,Vermont,Northeast,021,50,1
Mendon,,Vermont,Northeast,021,50,1
Middletown Springs,,Vermont,Northeast,021,50,1
Mount Holly,,Vermont,Northeast,021,50,1
Mount Tabor,,Vermont,Northeast,021,50,1
Pawlet,,Vermont,Northeast,021,50,1
Pittsfield,,Vermont,Northeast,021,50,1
Pittsford,,Vermont,Northeast,021,50,1
Poultney,,Vermont,Northeast,021,50,1
Poultney,,Vermont,Northeast,021,50,1
Poultney,,Vermont,Northeast,021,50,1
Proctor,,Vermont,Northeast,021,50,1
Rutland,,Vermont,Northeast,021,50,1
Rutland,,Vermont,Northeast,021,50,1
Rutland,,Vermont,Northeast,021,50,1
Rutland,,Vermont,Northeast,021,50,1
Shrewsbury,,Vermont,Northeast,021,50,1
Sudbury,,Vermont,Northeast,021,50,1
Tinmouth,,Vermont,Northeast,021,50,1
Wallingford,,Vermont,Northeast,021,50,1
Wells,,Vermont,Northeast,021,50,1
West Haven,,Vermont,Northeast,021,50,1
West Rutland,,Vermont,Northeast,021,50,1
,Rutland County,Vermont,Northeast,021,50,1
Barre,,Vermont,Northeast,023,50,1
Barre,,Vermont,Northeast,023,50,1
Barre,,Vermont,Northeast,023,50,1
Barre,,Vermont,Northeast,023,50,1
Berlin,,Vermont,Northeast,023,50,1
Cabot,,Vermont,Northeast,023,50,1
Calais,,Vermont,Northeast,023,50,1
Duxbury,,Vermont,Northeast,023,50,1
East Montpelier,,Vermont,Northeast,023,50,1
Fayston,,Vermont,Northeast,023,50,1
Marshfield,,Vermont,Northeast,023,50,1
Marshfield,,Vermont,Northeast,023,50,1
Marshfield,,Vermont,Northeast,023,50,1
Middlesex,,Vermont,Northeast,023,50,1
Montpelier,,Vermont,Northeast,023,50,1
Montpelier,,Vermont,Northeast,023,50,1
Montpelier,,Vermont,Northeast,023,50,1
Moretown,,Vermont,Northeast,023,50,1
Northfield,,Vermont,Northeast,023,50,1
Plainfield,,Vermont,Northeast,023,50,1
Roxbury,,Vermont,Northeast,023,50,1
Waitsfield,,Vermont,Northeast,023,50,1
Warren,,Vermont,Northeast,023,50,1
Waterbury,,Vermont,Northeast,023,50,1
Woodbury,,Vermont,Northeast,023,50,1
Worcester,,Vermont,Northeast,023,50,1
,Washington County,Vermont,Northeast,023,50,1
Athens,,Vermont,Northeast,025,50,1
Bellows Falls,,Vermont,Northeast,025,50,1
Bellows Falls,,Vermont,Northeast,025,50,1
Brattleboro,,Vermont,Northeast,025,50,1
Brookline,,Vermont,Northeast,025,50,1
Dover,,Vermont,Northeast,025,50,1
Dummerston,,Vermont,Northeast,025,50,1
Grafton,,Vermont,Northeast,025,50,1
Guilford,,Vermont,Northeast,025,50,1
Halifax,,Vermont,Northeast,025,50,1
Jacksonville,,Vermont,Northeast,025,50,1
Jacksonville,,Vermont,Northeast,025,50,1
Jamaica,,Vermont,Northeast,025,50,1
Londonderry,,Vermont,Northeast,025,50,1
Marlboro,,Vermont,Northeast,025,50,1
Newfane,,Vermont,Northeast,025,50,1
Newfane,,Vermont,Northeast,025,50,1
Newfane,,Vermont,Northeast,025,50,1
Putney,,Vermont,Northeast,025,50,1
Rockingham,,Vermont,Northeast,025,50,1
Saxtons River,,Vermont,Northeast,025,50,1
Saxtons River,,Vermont,Northeast,025,50,1
Somerset,,Vermont,Northeast,025,50,1
Stratton,,Vermont,Northeast,025,50,1
Townshend,,Vermont,Northeast,025,50,1
Vernon,,Vermont,Northeast,025,50,1
Wardsboro,,Vermont,Northeast,025,50,1
Westminster,,Vermont,Northeast,025,50,1
Westminster,,Vermont,Northeast,025,50,1
Westminster,,Vermont,Northeast,025,50,1
Whitingham,,Vermont,Northeast,025,50,1
Wilmington,,Vermont,Northeast,025,50,1
Windham,,Vermont,Northeast,025,50,1
,Windham County,Vermont,Northeast,025,50,1
Andover,,Vermont,Northeast,027,50,1
Baltimore,,Vermont,Northeast,027,50,1
Barnard,,Vermont,Northeast,027,50,1
Bethel,,Vermont,Northeast,027,50,1
Bridgewater,,Vermont,Northeast,027,50,1
Cavendish,,Vermont,Northeast,027,50,1
Chester,,Vermont,Northeast,027,50,1
Hartford,,Vermont,Northeast,027,50,1
Hartland,,Vermont,Northeast,027,50,1
Ludlow,,Vermont,Northeast,027,50,1
Ludlow,,Vermont,Northeast,027,50,1
Ludlow,,Vermont,Northeast,027,50,1
Norwich,,Vermont,Northeast,027,50,1
Plymouth,,Vermont,Northeast,027,50,1
Pomfret,,Vermont,Northeast,027,50,1
Reading,,Vermont,Northeast,027,50,1
Rochester,,Vermont,Northeast,027,50,1
Royalton,,Vermont,Northeast,027,50,1
Sharon,,Vermont,Northeast,027,50,1
Springfield,,Vermont,Northeast,027,50,1
Stockbridge,,Vermont,Northeast,027,50,1
Weathersfield,,Vermont,Northeast,027,50,1
West Windsor,,Vermont,Northeast,027,50,1
Weston,,Vermont,Northeast,027,50,1
Windsor,,Vermont,Northeast,027,50,1
Woodstock,,Vermont,Northeast,027,50,1
Woodstock,,Vermont,Northeast,027,50,1
Woodstock,,Vermont,Northeast,027,50,1
,Windsor County,Vermont,Northeast,027,50,1
,,Virginia,South,000,51,3
Accomac,,Virginia,South,001,51,3
Belle Haven (pt.),,Virginia,South,001,51,3
Bloxom,,Virginia,South,001,51,3
Chincoteague,,Virginia,South,001,51,3
Hallwood,,Virginia,South,001,51,3
Keller,,Virginia,South,001,51,3
Melfa,,Virginia,South,001,51,3
Onancock,,Virginia,South,001,51,3
Onley,,Virginia,South,001,51,3
Painter,,Virginia,South,001,51,3
Parksley,,Virginia,South,001,51,3
Saxis,,Virginia,South,001,51,3
Tangier,,Virginia,South,001,51,3
Wachapreague,,Virginia,South,001,51,3
,Accomack County,Virginia,South,001,51,3
Scottsville (pt.),,Virginia,South,003,51,3
,Albemarle County,Virginia,South,003,51,3
Clifton Forge,,Virginia,South,005,51,3
Iron Gate,,Virginia,South,005,51,3
,Alleghany County,Virginia,South,005,51,3
,Amelia County,Virginia,South,007,51,3
Amherst,,Virginia,South,009,51,3
,Amherst County,Virginia,South,009,51,3
Appomattox,,Virginia,South,011,51,3
Pamplin City (pt.),,Virginia,South,011,51,3
,Appomattox County,Virginia,South,011,51,3
,Arlington County,Virginia,South,013,51,3
Craigsville,,Virginia,South,015,51,3
Grottoes (pt.),,Virginia,South,015,51,3
,Augusta County,Virginia,South,015,51,3
,Bath County,Virginia,South,017,51,3
Bedford,,Virginia,South,019,51,3
,Bedford County,Virginia,South,019,51,3
,Bland County,Virginia,South,021,51,3
Buchanan,,Virginia,South,023,51,3
Fincastle,,Virginia,South,023,51,3
Troutville,,Virginia,South,023,51,3
,Botetourt County,Virginia,South,023,51,3
Alberta,,Virginia,South,025,51,3
Brodnax (pt.),,Virginia,South,025,51,3
Lawrenceville,,Virginia,South,025,51,3
,Brunswick County,Virginia,South,025,51,3
Grundy,,Virginia,South,027,51,3
,Buchanan County,Virginia,South,027,51,3
Dillwyn,,Virginia,South,029,51,3
,Buckingham County,Virginia,South,029,51,3
Altavista,,Virginia,South,031,51,3
Brookneal,,Virginia,South,031,51,3
,Campbell County,Virginia,South,031,51,3
Bowling Green,,Virginia,South,033,51,3
Port Royal,,Virginia,South,033,51,3
,Caroline County,Virginia,South,033,51,3
Hillsville,,Virginia,South,035,51,3
,Carroll County,Virginia,South,035,51,3
,Charles City County,Virginia,South,036,51,3
Charlotte Court House,,Virginia,South,037,51,3
Drakes Branch,,Virginia,South,037,51,3
Keysville,,Virginia,South,037,51,3
Phenix,,Virginia,South,037,51,3
,Charlotte County,Virginia,South,037,51,3
,Chesterfield County,Virginia,South,041,51,3
Berryville,,Virginia,South,043,51,3
Boyce,,Virginia,South,043,51,3
,Clarke County,Virginia,South,043,51,3
New Castle,,Virginia,South,045,51,3
,Craig County,Virginia,South,045,51,3
Culpeper,,Virginia,South,047,51,3
,Culpeper County,Virginia,South,047,51,3
Farmville (pt.),,Virginia,South,049,51,3
,Cumberland County,Virginia,South,049,51,3
Clinchco,,Virginia,South,051,51,3
Clintwood,,Virginia,South,051,51,3
Haysi,,Virginia,South,051,51,3
,Dickenson County,Virginia,South,051,51,3
McKenney,,Virginia,South,053,51,3
,Dinwiddie County,Virginia,South,053,51,3
Tappahannock,,Virginia,South,057,51,3
,Essex County,Virginia,South,057,51,3
Clifton,,Virginia,South,059,51,3
Herndon (pt.),,Virginia,South,059,51,3
Occoquan (pt.),,Virginia,South,059,51,3
Vienna,,Virginia,South,059,51,3
,Fairfax County,Virginia,South,059,51,3
Remington,,Virginia,South,061,51,3
The Plains,,Virginia,South,061,51,3
Warrenton,,Virginia,South,061,51,3
,Fauquier County,Virginia,South,061,51,3
Floyd,,Virginia,South,063,51,3
,Floyd County,Virginia,South,063,51,3
Scottsville (pt.),,Virginia,South,065,51,3
,Fluvanna County,Virginia,South,065,51,3
Boones Mill,,Virginia,South,067,51,3
Rocky Mount,,Virginia,South,067,51,3
,Franklin County,Virginia,South,067,51,3
Middletown,,Virginia,South,069,51,3
Stephens City,,Virginia,South,069,51,3
,Frederick County,Virginia,South,069,51,3
Glen Lyn,,Virginia,South,071,51,3
Narrows,,Virginia,South,071,51,3
Pearisburg,,Virginia,South,071,51,3
Pembroke,,Virginia,South,071,51,3
Rich Creek,,Virginia,South,071,51,3
,Giles County,Virginia,South,071,51,3
,Gloucester County,Virginia,South,073,51,3
,Goochland County,Virginia,South,075,51,3
Fries,,Virginia,South,077,51,3
Independence,,Virginia,South,077,51,3
Troutdale,,Virginia,South,077,51,3
,Grayson County,Virginia,South,077,51,3
Stanardsville,,Virginia,South,079,51,3
,Greene County,Virginia,South,079,51,3
Jarratt (pt.),,Virginia,South,081,51,3
,Greensville County,Virginia,South,081,51,3
Clarksville (pt.),,Virginia,South,083,51,3
Halifax,,Virginia,South,083,51,3
Scottsburg,,Virginia,South,083,51,3
South Boston,,Virginia,South,083,51,3
Virgilina,,Virginia,South,083,51,3
,Halifax County,Virginia,South,083,51,3
Ashland,,Virginia,South,085,51,3
,Hanover County,Virginia,South,085,51,3
,Henrico County,Virginia,South,087,51,3
Ridgeway,,Virginia,South,089,51,3
,Henry County,Virginia,South,089,51,3
Monterey,,Virginia,South,091,51,3
,Highland County,Virginia,South,091,51,3
Smithfield,,Virginia,South,093,51,3
Windsor,,Virginia,South,093,51,3
,Isle of Wight County,Virginia,South,093,51,3
,James City County,Virginia,South,095,51,3
,King and Queen County,Virginia,South,097,51,3
,King George County,Virginia,South,099,51,3
West Point,,Virginia,South,101,51,3
,King William County,Virginia,South,101,51,3
Irvington,,Virginia,South,103,51,3
Kilmarnock (pt.),,Virginia,South,103,51,3
White Stone,,Virginia,South,103,51,3
,Lancaster County,Virginia,South,103,51,3
Jonesville,,Virginia,South,105,51,3
Pennington Gap,,Virginia,South,105,51,3
,Lee County,Virginia,South,105,51,3
Hamilton,,Virginia,South,107,51,3
Herndon (pt.),,Virginia,South,107,51,3
Hillsboro,,Virginia,South,107,51,3
Leesburg,,Virginia,South,107,51,3
Lovettsville,,Virginia,South,107,51,3
Middleburg,,Virginia,South,107,51,3
Purcellville,,Virginia,South,107,51,3
Round Hill,,Virginia,South,107,51,3
,Loudoun County,Virginia,South,107,51,3
Louisa,,Virginia,South,109,51,3
Mineral,,Virginia,South,109,51,3
,Louisa County,Virginia,South,109,51,3
Kenbridge,,Virginia,South,111,51,3
Victoria,,Virginia,South,111,51,3
,Lunenburg County,Virginia,South,111,51,3
Madison,,Virginia,South,113,51,3
,Madison County,Virginia,South,113,51,3
,Mathews County,Virginia,South,115,51,3
Boydton,,Virginia,South,117,51,3
Brodnax (pt.),,Virginia,South,117,51,3
Chase City,,Virginia,South,117,51,3
Clarksville (pt.),,Virginia,South,117,51,3
La Crosse,,Virginia,South,117,51,3
South Hill,,Virginia,South,117,51,3
,Mecklenburg County,Virginia,South,117,51,3
Urbanna,,Virginia,South,119,51,3
,Middlesex County,Virginia,South,119,51,3
Blacksburg,,Virginia,South,121,51,3
Christiansburg,,Virginia,South,121,51,3
,Montgomery County,Virginia,South,121,51,3
,Nelson County,Virginia,South,125,51,3
,New Kent County,Virginia,South,127,51,3
Belle Haven (pt.),,Virginia,South,131,51,3
Cape Charles,,Virginia,South,131,51,3
Cheriton,,Virginia,South,131,51,3
Eastville,,Virginia,South,131,51,3
Exmore,,Virginia,South,131,51,3
Nassawadox,,Virginia,South,131,51,3
,Northampton County,Virginia,South,131,51,3
Kilmarnock (pt.),,Virginia,South,133,51,3
,Northumberland County,Virginia,South,133,51,3
Blackstone,,Virginia,South,135,51,3
Burkeville,,Virginia,South,135,51,3
Crewe,,Virginia,South,135,51,3
,Nottoway County,Virginia,South,135,51,3
Gordonsville,,Virginia,South,137,51,3
Orange,,Virginia,South,137,51,3
,Orange County,Virginia,South,137,51,3
Luray,,Virginia,South,139,51,3
Shenandoah,,Virginia,South,139,51,3
Stanley,,Virginia,South,139,51,3
,Page County,Virginia,South,139,51,3
Stuart,,Virginia,South,141,51,3
,Patrick County,Virginia,South,141,51,3
Chatham,,Virginia,South,143,51,3
Gretna,,Virginia,South,143,51,3
Hurt,,Virginia,South,143,51,3
,Pittsylvania County,Virginia,South,143,51,3
,Powhatan County,Virginia,South,145,51,3
Farmville (pt.),,Virginia,South,147,51,3
Pamplin City (pt.),,Virginia,South,147,51,3
,Prince Edward County,Virginia,South,147,51,3
,Prince George County,Virginia,South,149,51,3
Dumfries,,Virginia,South,153,51,3
Haymarket,,Virginia,South,153,51,3
Occoquan (pt.),,Virginia,South,153,51,3
Quantico,,Virginia,South,153,51,3
,Prince William County,Virginia,South,153,51,3
Dublin,,Virginia,South,155,51,3
Pulaski,,Virginia,South,155,51,3
,Pulaski County,Virginia,South,155,51,3
Washington,,Virginia,South,157,51,3
,Rappahannock County,Virginia,South,157,51,3
Warsaw,,Virginia,South,159,51,3
,Richmond County,Virginia,South,159,51,3
Vinton,,Virginia,South,161,51,3
,Roanoke County,Virginia,South,161,51,3
Glasgow,,Virginia,South,163,51,3
Goshen,,Virginia,South,163,51,3
,Rockbridge County,Virginia,South,163,51,3
Bridgewater,,Virginia,South,165,51,3
